(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		SA_Env_Concrete 23 (117) (700 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Ute_05 (1169 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Wheel_RR02 (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Wheel_FR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Fence_Wire_Damaged_06 (372 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck (4) (2562 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (175) (1157 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (104) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (3) (185 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_23 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck_Wheel_FR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck_Wheel_FL (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		barrel_03 (4) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (90) (1010 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_17 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck (2) (1603 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (115) (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_RoadCone_16 (80 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (174) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_16 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_06 (36 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		power_pole (10) (92 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (97) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck_Extras (1456 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck_Wheel_RR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck_Wheel_RL (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		crate_02 (20) (240 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Env_Road_Straight_200 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Citywall_Damaged_01 (168 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_200 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		barrel_03 (3) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (80) (947 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_07 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_17 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_RoadStraight_Damaged_04 (947 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (151) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_08 (36 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Fence_Wire_08 (316 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_07 (36 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_Motel_01 (4) (1559 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		power_pole (18) (92 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (3) (185 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_Shop_Growth_01 (2094 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_Shop_Damaged_01 (1559 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_10 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_41 (4) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Gun (540 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Wheel_RL02 (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Wheel_RR01 (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_OfficeWhite_03 (2457 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_16 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck_Wheel_RL (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck_Wheel_FR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck_Wheel_FL (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		dirt_box_02 (25) (48 verts)	-1	True	False	False	1	[Dirt_Box (UnityEngine.Material)] 	
		SA_Veh_Firetruck_Extras (1456 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (68) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (4) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Car_04 (1015 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_35 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Fence_Wire_Full_04 (292 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (83) (700 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Cross_01 (1157 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_38 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_Shop_Damaged_01 (1559 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_SecurityWallPiece_20 (104 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (2) (3260 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_FamilyCar_17 (1370 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		power_pole (11) (92 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Env_Road_Straight_35 (4) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		barrel_03 (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		barrel_03 (9) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (10) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (76) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Prop_Fence_Wire_Full_11 (292 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (140) (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		flood_lights (232 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (7) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (111) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Bld_OfficeWhite_Growth_03 (2978 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck_Wheel_RR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck (1) (1603 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_RoadStraight_Damaged_06 (698 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (64) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Prop_Litter_02 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (100) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Prop_Pallet_04 (418 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Fence_Wire_Full_09 (292 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_01 (3) (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Ute_05 (1169 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (83) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Prop_HeliCrashed_01 (2574 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_43 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_07 (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (148) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (8) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		spool_02 (132 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (7) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_22 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (9) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_01 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		power_pole (19) (92 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Env_Road_Straight_12 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		crate_02 (13) (240 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (9) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Armytruck_Extras (2272 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Armytruck_Wheel_RL1 (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Armytruck_Wheel_RR2 (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Armytruck (1829 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (110) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		power_pole (21) (92 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Bld_OfficeGrey_05 (2457 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_05 (36 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_OfficeGrey_Growth_04 (2978 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Armytruck_Wheel_FL (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_07 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Armytruck_Wheel_RL2 (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_23 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Car_04 (1015 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_10 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Armytruck_Turret (500 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_OfficeGrey_04 (2274 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Armytruck_Wheel_FR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Armytruck_Wheel_RR1 (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_HospitalBuildingMain_Growth_01 (7322 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_02 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_05 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Wheel_RL01 (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Extras (930 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck (5) (2562 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Wheel_FR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Wheel_FL (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (75) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Env_Road_Straight_34 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_StreetLamp_06 (166 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		ground_Asphalt (10) (4 verts)	-1	True	False	False	1	[road_Asphalt (UnityEngine.Material)] 	
		flood_lights (232 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Prop_OverGrowth_04 (200 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_40 (5) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_33 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_HospitalBuildingMain_Damaged_01 (7467 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (109) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_HospitalBuildingMain_HeliPad_01 (154 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Barrel_04 (264 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (134) (1010 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		flood_lights (232 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Env_Road_Straight_249 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Car_04 (1015 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (111) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		power_pole (22) (92 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Bld_OfficeGrey_Growth_03 (2536 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (71) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_06 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Bus_05 (1012 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		barrel_01 (13) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Prop_JunkPile_12 (1144 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Wheel_RR02 (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (8) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_ManholeClosed 4 (64 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Bus_07 (1012 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_04 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_43 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Barrier_05 (156 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_StreetLamp_07 (166 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Ambulance (1) (905 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Fence_Wire_Full_19 (292 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_01 (1) (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_17 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Ambulance_Wheel_RL (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_RoadStraight_Damaged_07 (698 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Item_RoadFlareStick (80 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Rubble_07 (80 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_22 (1) (50 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		crate_02 (25) (240 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Ute_02 (1169 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (79) (947 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (11) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_07 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_03 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_09 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (61) (142 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_10 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		power_pole (6) (92 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Prop_StreetLamp_Damaged_01 (194 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_WarehouseOld_Growth_01 (5000 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_WarehouseOld_Damaged_01 (1) (2619 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (63) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Bld_CoffeeShop_Growth_01 (1698 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_RoadCone_17 (80 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_WarehouseOld_Extras_01 (2229 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_07 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_WarehouseOld_Damaged_01 (1) (2619 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Ambulance_Extras (1262 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Ambulance_Wheel_RR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_08 (36 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Ambulance_Wheel_FL (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Ambulance_Wheel_FR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_WarehouseOld_Extras_01 (2229 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_WarehouseOld_Growth_01 (5000 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (12) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Barrier_07 (156 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_SecurityWallGate_02 (937 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_RoadStraight_Damaged_06 (698 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Barrier_06 (156 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_14 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_16 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_08 (36 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_SecurityWallPiece_22 (104 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_07 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (166) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (93) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		mud_hut_01 (920 verts)	-1	True	False	False	1	[Mud_Hut (UnityEngine.Material)] 	
		SA_Prop_ShippingContainer_02 (463 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_24 (36 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
